State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,source_row_id,calendar_rule_key,start_date,end_date,weather_window_days,nominal_rule_window_days,calendar_leap_day_adjustment,calendar_rule_level,calendar_rule_version,calendar_rule_status,calendar_window_type,calendar_state_zone,calendar_crop_group,calendar_rule_basis,calendar_special_note,district_id,district_year_point_id,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,point_assignment_method,point_assignment_confidence,alternate_layer_used,shared_parent_boundary,weather_window_id,weather_days_expected,weather_days_present,weather_coverage_ratio,weather_window_valid,rain_sum_mm,rain_mean_mm,rainy_days_ge1mm,dry_days_lt1mm,heavy_rain_days_ge20mm,longest_dry_spell_days,longest_wet_spell_days,temp_mean_c,temp_max_mean_c,temp_min_mean_c,temp_max_absolute_c,temp_min_absolute_c,hot_days_tmax_ge35c,cold_days_tmin_lt10c,humidity_mean_pct,solar_radiation_mean,wind_speed_mean,first_25pct_days,first_25pct_rain_sum_mm,first_25pct_temp_mean_c,first_25pct_longest_dry_spell_days,last_25pct_days,last_25pct_rain_sum_mm,last_25pct_temp_mean_c,last_25pct_heavy_rain_days,State_Name_raw,District_Name_raw,Season_raw,Crop_raw,canonical_state_name,canonical_district_name,Season_canonical,Crop_canonical,district_override_applied,source_name,production_scale_factor,Area_corrected,Production_corrected,yield_source_corrected,target_yield,yield_formula_absolute_difference,_canonical_key,selected_source,source_overlap_status,source_rows_count,legacy_source_row_id,expanded_source_row_id,unit_correction_type,unit_correction_factor,unit_correction_evidence,selected_source_row_id,canonical_crop_row_id,target_unit_group,basic_model_eligibility,basic_exclusion_reason
Assam,GOLAGHAT,2009,Whole Year,Coconut,1065.0,16598000.0,15584.976525821596,18595,Assam|Coconut|Whole Year,2009-07-01,2010-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_GOLAGHAT,DYP_C4A6D5C2B35D4010,Census 2011,Census 2011,DPV_5A54ABC363DEEF6F,WPT_1C0701233ED9DADFBDA4,26.32681754,94.00622198,confirmed_exact_unique,confirmed,0,0,WW_C92AB88050336D98B36B,365,365,1.0,True,2083.7900000000227,5.7090136986302,191,174,31,28,43,23.44238356164388,28.832356164383317,19.22619178082219,37.07,8.63,8,14,76.10087671232783,15.430493150685104,0.611150684931506,92,811.1100000000151,28.036195652173614,5,92,997.2600000000057,26.975652173912827,16,Assam,GOLAGHAT,Whole Year,Coconut,Assam,GOLAGHAT,Whole Year,Coconut,0,legacy_source,1.0,1065.0,16598000.0,15584.976525821596,15584.976525821596,0.0,AssamGOLAGHAT2009Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18595.0,322530.0,,,,18595,CCR_9FC20AC4ADED2CE42D25,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,GOLAGHAT,2010,Whole Year,Coconut,1065.0,16598000.0,15584.976525821596,18627,Assam|Coconut|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_GOLAGHAT,DYP_EFBBE878FC1D20AE,Census 2011,Census 2011,DPV_5A54ABC363DEEF6F,WPT_1C0701233ED9DADFBDA4,26.32681754,94.00622198,confirmed_exact_unique,confirmed,0,0,WW_46831075AEA0844C0420,365,365,1.0,True,1766.5099999999984,4.83975342465753,187,178,21,28,41,23.068904109588825,28.2102739726025,18.947095890411166,36.01,7.59,6,22,77.87693150684936,15.626054794520773,0.5813698630136969,92,931.6399999999994,27.549130434782338,3,92,597.1999999999862,26.64467391304282,7,Assam,GOLAGHAT,Whole Year,Coconut,Assam,GOLAGHAT,Whole Year,Coconut,0,legacy_source,1.0,1065.0,16598000.0,15584.976525821596,15584.976525821596,0.0,AssamGOLAGHAT2010Whole YearCoconut,legacy_source,conflict_unresolved_legacy_retained,2,18627.0,366954.0,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,18627,CCR_98C0FF8D799A0DD84A86,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,GOLAGHAT,2011,Whole Year,Coconut,1030.0,17737.0,17.220388349514565,18668,Assam|Coconut|Whole Year,2011-07-01,2012-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_GOLAGHAT,DYP_42EFDD16A853FFA5,Census 2011,Census 2011,DPV_5A54ABC363DEEF6F,WPT_1C0701233ED9DADFBDA4,26.32681754,94.00622198,confirmed_exact_unique,confirmed,0,0,WW_86B5936AB2C5C6625982,366,366,1.0,True,1852.2499999999964,5.060792349726766,159,207,30,33,19,23.24773224043735,28.781174863388703,18.848442622950856,36.3,7.97,12,26,74.3481693989066,15.932814207650322,0.6133879781420765,92,946.2500000000109,27.684130434782002,7,92,797.5499999999884,27.25739130434854,13,Assam,GOLAGHAT,Whole Year,Coconut,Assam,GOLAGHAT,Whole Year,Coconut,0,legacy_source,1.0,1030.0,17737.0,17.220388349514565,17.220388349514565,0.0,AssamGOLAGHAT2011Whole YearCoconut,legacy_source,unresolved_production_unit_conflict,2,18668.0,366955.0,unresolved_production_unit_conflict,1000.0,area_match; corrected_production_ratio_expanded_to_legacy=1000.0; retained legacy because production unit direction is not deterministic,18668,CCR_687BC0CD442C4F151863,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,GOLAGHAT,2012,Whole Year,Coconut,1040.0,19075.0,18.34134615384616,18705,Assam|Coconut|Whole Year,2012-07-01,2013-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_GOLAGHAT,DYP_652C23068C45FBAD,Census 2011,Census 2011,DPV_5A54ABC363DEEF6F,WPT_1C0701233ED9DADFBDA4,26.32681754,94.00622198,confirmed_exact_unique,confirmed,0,0,WW_E31D4BD3985045617521,365,365,1.0,True,1720.9600000000137,4.7149589041096265,179,186,21,44,43,24.25843835616411,29.56227397260301,20.02953424657522,38.84,7.3,19,7,75.57389041095946,16.266794520548157,0.5784931506849268,92,879.3600000000151,27.76380434782629,5,92,632.8900000000067,27.50228260869398,8,Assam,GOLAGHAT,Whole Year,Coconut,Assam,GOLAGHAT,Whole Year,Coconut,0,legacy_source,1.0,1040.0,19075.0,18.34134615384616,18.341346153846153,7.105427357601002e-15,AssamGOLAGHAT2012Whole YearCoconut,legacy_source,unresolved_production_unit_conflict,2,18705.0,366956.0,unresolved_production_unit_conflict,1000.0,area_match; corrected_production_ratio_expanded_to_legacy=1000.0; retained legacy because production unit direction is not deterministic,18705,CCR_DC7844B0170C02C95C5D,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,GOLAGHAT,2013,Whole Year,Coconut,1053.0,11878.0,11.280151946818613,18742,Assam|Coconut|Whole Year,2013-07-01,2014-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_GOLAGHAT,DYP_6E3B32E9A4BA0B3D,Census 2011,Census 2011,DPV_5A54ABC363DEEF6F,WPT_1C0701233ED9DADFBDA4,26.32681754,94.00622198,confirmed_exact_unique,confirmed,0,0,WW_6C05B181E74874720E68,365,365,1.0,True,1687.3799999999937,4.622958904109572,162,203,19,42,28,24.039534246575563,29.429150684930747,19.810575342465835,39.19,9.14,40,5,74.90734246575404,16.268054794520697,0.6052876712328887,92,855.9300000000076,27.746086956521257,5,92,626.1500000000015,28.513369565217506,8,Assam,GOLAGHAT,Whole Year,Coconut,Assam,GOLAGHAT,Whole Year,Coconut,0,legacy_source,1.0,1053.0,11878.0,11.280151946818613,11.280151946818613,0.0,AssamGOLAGHAT2013Whole YearCoconut,legacy_source,unresolved_production_unit_conflict,2,18742.0,411981.0,unresolved_production_unit_conflict,1000.0,area_match; corrected_production_ratio_expanded_to_legacy=1000.0; retained legacy because production unit direction is not deterministic,18742,CCR_1DFB88503A73E22E01DA,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,1997,Whole Year,Coconut,115.0,89.0,0.7739130434782608,18797,Assam|Coconut|Whole Year,1997-07-01,1998-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_57E1EA721F8E6930,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_683C3C2E3FF8C2F28ABB,365,365,1.0,True,2140.52,5.864438356164383,183,182,27,34,38,24.38520547945205,30.636958904109612,19.226000000000013,39.87,6.7,41,34,73.95145205479463,16.138164383561644,0.3135342465753423,92,1129.0,27.930869565217375,1,92,798.7800000000007,28.347608695652188,11,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,115.0,89.0,0.7739130434782608,0.7739130434782608,0.0,AssamHAILAKANDI1997Whole YearCoconut,legacy_source,unresolved_production_unit_conflict,2,18797.0,532753.0,unresolved_production_unit_conflict,1000.0,area_match; corrected_production_ratio_expanded_to_legacy=1000.0; retained legacy because production unit direction is not deterministic,18797,CCR_1BE397A0FE02CAB10201,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,1998,Whole Year,Coconut,105.0,614000.0,5847.619047619048,18822,Assam|Coconut|Whole Year,1998-07-01,1999-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_C552F56BFDE2533E,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_22D63EB52AC3AB2BB09B,365,365,1.0,True,1887.090000000002,5.170109589041101,164,201,27,114,67,25.614657534246568,32.445808219178055,20.161150684931506,42.57,7.06,93,21,69.06846575342489,17.534684931506856,0.3308219178082194,92,1108.2399999999993,28.26010869565214,3,92,631.5200000000013,29.738152173913043,10,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,105.0,614000.0,5847.619047619048,5847.619047619048,0.0,AssamHAILAKANDI1998Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18822.0,532754.0,,,,18822,CCR_30024BC5BB2D0451D3BE,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,1999,Whole Year,Coconut,150.0,290000.0,1933.3333333333333,18847,Assam|Coconut|Whole Year,1999-07-01,2000-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_7A15126BF9240903,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_EC692C5D672F3B8E623F,366,366,1.0,True,2130.8400000000065,5.821967213114772,192,174,27,42,50,24.4455737704917,30.75095628415292,19.299754098360655,39.82,7.2,48,38,74.08762295081945,16.401475409836042,0.31387978142076484,92,904.9900000000016,27.897934782608584,3,92,942.2500000000009,28.18282608695632,12,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,150.0,290000.0,1933.3333333333333,1933.3333333333333,0.0,AssamHAILAKANDI1999Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18847.0,532755.0,,,,18847,CCR_4FA7B02BADB51F08AB09,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2000,Whole Year,Coconut,175.0,114000.0,651.4285714285714,18873,Assam|Coconut|Whole Year,2000-07-01,2001-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_48323E59ABC19BAC,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_E087A5B86284CA8A308B,365,365,1.0,True,2177.96,5.967013698630137,180,185,32,72,24,24.374000000000045,30.92252054794519,19.136876712328803,40.82,6.53,55,34,73.37665753424656,17.157561643835592,0.32353424657534396,92,928.8400000000029,28.104239130434824,4,92,932.6399999999958,28.098043478260756,17,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,175.0,114000.0,651.4285714285714,651.4285714285714,0.0,AssamHAILAKANDI2000Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18873.0,532756.0,,,,18873,CCR_91EF7A2CF7F622E1A5A2,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2001,Whole Year,Coconut,178.0,740000.0,4157.303370786517,18902,Assam|Coconut|Whole Year,2001-07-01,2002-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_FBE4C247415BC6E0,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_7F96EA6FE9525212BFD7,365,365,1.0,True,1976.670000000002,5.415534246575348,200,165,20,39,29,24.91161643835596,31.451205479452202,19.710931506849438,39.36,7.25,57,19,73.31690410958883,16.73599999999991,0.3005753424657529,92,770.4400000000023,28.419347826086817,2,92,912.0800000000017,28.180652173912915,13,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,178.0,740000.0,4157.303370786517,4157.303370786517,0.0,AssamHAILAKANDI2001Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18902.0,239735.0,,,,18902,CCR_AC49BFA203340C3BEC11,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2002,Whole Year,Coconut,190.0,419000.0,2205.2631578947367,18931,Assam|Coconut|Whole Year,2002-07-01,2003-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_A53A999C31E05746,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_85DEB2F7B3FBB7AAD864,365,365,1.0,True,2192.0100000000148,6.005506849315109,181,184,33,35,41,24.380520547945142,30.697671232876736,19.29734246575344,43.07,6.69,49,30,76.06397260274022,16.33030136986291,0.3023013698630144,92,971.7000000000044,28.119565217391226,3,92,888.6800000000021,28.21054347826082,17,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,190.0,419000.0,2205.2631578947367,2205.2631578947367,0.0,AssamHAILAKANDI2002Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18931.0,239736.0,,,,18931,CCR_819F0075AA6BF05F3CF6,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2003,Whole Year,Coconut,200.0,487000.0,2435.0,18963,Assam|Coconut|Whole Year,2003-07-01,2004-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_4DEFD69E49DC9153,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_26D814592B0AF0925010,366,366,1.0,True,1960.180000000004,5.355683060109301,192,174,24,30,35,24.632404371584656,30.929590163934215,19.551557377049107,38.74,6.1,53,23,75.77035519125639,16.549071038251384,0.29915300546448,92,769.5900000000038,28.705000000000243,1,92,941.1399999999994,27.919347826087133,15,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,200.0,487000.0,2435.0,2435.0,0.0,AssamHAILAKANDI2003Whole YearCoconut,legacy_source,corroborated_after_scaling,2,18963.0,239737.0,,,,18963,CCR_F760887B488F5477B235,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2004,Whole Year,Coconut,220.0,768000.0,3490.909090909091,18992,Assam|Coconut|Whole Year,2004-07-01,2005-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_49DAA2BF54129F16,Census 2001,Census 2001,DPV_2EC914D46F95CBFD,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_12C1D759677A2F8B61FB,365,365,1.0,True,2357.799999999992,6.459726027397238,192,173,36,52,66,24.486630136986168,30.614794520548088,19.449178082191693,39.05,5.79,35,22,76.88180821917813,16.392630136986018,0.29126027397260074,92,1268.3299999999945,27.960434782607912,1,92,693.1800000000039,27.781847826087198,10,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,220.0,768000.0,3490.909090909091,3490.909090909091,0.0,AssamHAILAKANDI2004Whole YearCoconut,legacy_source,legacy_only,1,18992.0,,,,,18992,CCR_704DF2ABE4DC5D92AFF3,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2006,Whole Year,Coconut,265.0,641000.0,2418.867924528302,19047,Assam|Coconut|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_E68CD0F85C8D0DBE,Census 2011,Census 2011,DPV_AFF5E68DA09CFCB2,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_8F0EAFCF1DAD7AB0851E,365,365,1.0,True,2063.6200000000135,5.653753424657571,185,180,27,42,46,24.58476712328756,31.17241095890417,19.324602739726174,39.88,7.58,48,26,73.62999999999995,16.86802739726006,0.3045479452054959,92,700.0600000000086,28.603478260869135,2,92,1208.4100000000035,27.681195652173894,20,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,265.0,641000.0,2418.867924528302,2418.867924528302,0.0,AssamHAILAKANDI2006Whole YearCoconut,legacy_source,corroborated_after_scaling,2,19047.0,280942.0,,,,19047,CCR_1EC75B76F0312FCA3CFA,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2007,Whole Year,Coconut,280.0,1288000.0,4600.0,19078,Assam|Coconut|Whole Year,2007-07-01,2008-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_644BF71913D2135F,Census 2011,Census 2011,DPV_AFF5E68DA09CFCB2,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_800C8BF4726C8971923D,366,366,1.0,True,2056.049999999981,5.61762295081962,194,172,29,65,33,24.54062841530069,30.73797814207636,19.444262295082144,40.04,6.78,62,29,75.65825136612001,16.53163934426206,0.29724043715847914,92,1079.8699999999808,28.05913043478279,10,92,599.1000000000058,28.562499999999684,5,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,280.0,1288000.0,4600.0,4600.0,0.0,AssamHAILAKANDI2007Whole YearCoconut,legacy_source,corroborated_after_scaling,2,19078.0,322531.0,,,,19078,CCR_669B7514FA9EE222B8B0,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2008,Whole Year,Coconut,282.0,899000.0,3187.9432624113474,19108,Assam|Coconut|Whole Year,2008-07-01,2009-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_F84D2206DB589D62,Census 2011,Census 2011,DPV_AFF5E68DA09CFCB2,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_E189E6E3345CD54FE595,365,365,1.0,True,2012.8200000000215,5.514575342465813,180,185,24,120,67,25.03512328767121,31.55558904109647,19.807808219178057,42.26,8.75,68,5,74.02082191780912,17.086904109588367,0.30139726027398006,92,914.5900000000111,27.87086956521734,2,92,879.0500000000138,28.587391304347758,9,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,282.0,899000.0,3187.9432624113474,3187.9432624113474,0.0,AssamHAILAKANDI2008Whole YearCoconut,legacy_source,corroborated_after_scaling,2,19108.0,322532.0,,,,19108,CCR_BD339AD91712BAA5121F,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2009,Whole Year,Coconut,280.0,1536000.0,5485.714285714285,19141,Assam|Coconut|Whole Year,2009-07-01,2010-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_927930B38DCCD4D1,Census 2011,Census 2011,DPV_AFF5E68DA09CFCB2,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_1ABF80826A2BB7674546,365,365,1.0,True,2757.5699999999815,7.554986301369812,194,171,47,36,57,24.81742465753413,31.082465753424753,19.799123287671215,38.73,8.06,50,24,76.11991780821828,16.469150684931403,0.30824657534247446,92,980.8300000000017,28.598152173913032,6,92,1457.25,27.681413043478603,28,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,280.0,1536000.0,5485.714285714285,5485.714285714285,0.0,AssamHAILAKANDI2009Whole YearCoconut,legacy_source,corroborated_after_scaling,2,19141.0,322533.0,,,,19141,CCR_437204D6E08BEA4F89C3,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2010,Whole Year,Coconut,280.0,1536000.0,5485.714285714285,19173,Assam|Coconut|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_187EE4C9F1F68554,Census 2011,Census 2011,DPV_AFF5E68DA09CFCB2,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_604BED3B1AA6094D0580,365,365,1.0,True,2209.4600000000173,6.053315068493198,197,168,31,30,44,24.616821917808338,30.555890410959208,19.734356164383385,37.81,6.77,41,30,77.07273972602928,16.699068493150733,0.3017808219178178,92,1006.7299999999996,28.01260869565174,2,92,822.5400000000191,28.0766304347828,11,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,280.0,1536000.0,5485.714285714285,5485.714285714285,0.0,AssamHAILAKANDI2010Whole YearCoconut,legacy_source,conflict_unresolved_legacy_retained,2,19173.0,366957.0,unresolved_conflict,,no deterministic source-pair unit conversion evidence; retained legacy source,19173,CCR_F3605EF4BF941A979252,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
Assam,HAILAKANDI,2011,Whole Year,Coconut,315.0,689.0,2.187301587301587,19209,Assam|Coconut|Whole Year,2011-07-01,2012-06-30,366,365,1,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,east_northeast,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ASSAM_HAILAKANDI,DYP_897BAD2217288C38,Census 2011,Census 2011,DPV_AFF5E68DA09CFCB2,WPT_198B607317856F96215F,24.50635071,92.63171415,confirmed_exact_unique,confirmed,0,0,WW_EBC363AA0D8860901CBA,366,366,1.0,True,2339.8699999999953,6.393087431693976,181,185,35,71,30,24.66428961748651,31.133387978142494,19.445519125682537,39.84,7.32,55,30,73.88125683060088,16.98030054644823,0.3025683060109408,92,1059.770000000015,28.101521739130714,3,92,1191.6399999999921,27.924891304348737,22,Assam,HAILAKANDI,Whole Year,Coconut,Assam,HAILAKANDI,Whole Year,Coconut,0,legacy_source,1.0,315.0,689.0,2.187301587301587,2.187301587301587,0.0,AssamHAILAKANDI2011Whole YearCoconut,legacy_source,unresolved_production_unit_conflict,2,19209.0,366958.0,unresolved_production_unit_conflict,1000.0,area_match; corrected_production_ratio_expanded_to_legacy=1000.0; retained legacy because production unit direction is not deterministic,19209,CCR_5C28898E21C742A0094B,coconut_non_tonne_reporting_unit,0,incompatible_target_unit_coconut
