State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,source_row_id,calendar_rule_key,start_date,end_date,weather_window_days,nominal_rule_window_days,calendar_leap_day_adjustment,calendar_rule_level,calendar_rule_version,calendar_rule_status,calendar_window_type,calendar_state_zone,calendar_crop_group,calendar_rule_basis,calendar_special_note,district_id,district_year_point_id,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,point_assignment_method,point_assignment_confidence,alternate_layer_used,shared_parent_boundary,weather_window_id,weather_days_expected,weather_days_present,weather_coverage_ratio,weather_window_valid,rain_sum_mm,rain_mean_mm,rainy_days_ge1mm,dry_days_lt1mm,heavy_rain_days_ge20mm,longest_dry_spell_days,longest_wet_spell_days,temp_mean_c,temp_max_mean_c,temp_min_mean_c,temp_max_absolute_c,temp_min_absolute_c,hot_days_tmax_ge35c,cold_days_tmin_lt10c,humidity_mean_pct,solar_radiation_mean,wind_speed_mean,first_25pct_days,first_25pct_rain_sum_mm,first_25pct_temp_mean_c,first_25pct_longest_dry_spell_days,last_25pct_days,last_25pct_rain_sum_mm,last_25pct_temp_mean_c,last_25pct_heavy_rain_days
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Banana,198.0,976.0,4.929292929292929,53,Andaman and Nicobar Islands|Banana|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,fruit_perennial,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Black pepper,22.16,0.68,0.0306859205776173,54,Andaman and Nicobar Islands|Black pepper|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,black_pepper,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Cashewnut,450.0,85.13,0.1891777777777777,55,Andaman and Nicobar Islands|Cashewnut|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,cashew,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Coconut,14358.0,59370000.0,4134.977016297535,56,Andaman and Nicobar Islands|Coconut|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Dry chillies,3.0,9.0,3.0,57,Andaman and Nicobar Islands|Dry chillies|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,chilli,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Dry ginger,6.0,21.0,3.5,58,Andaman and Nicobar Islands|Dry ginger|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,ginger,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Sugarcane,0.2,0.5,2.5,59,Andaman and Nicobar Islands|Sugarcane|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,sugarcane,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Sweet potato,18.0,86.0,4.777777777777778,60,Andaman and Nicobar Islands|Sweet potato|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,sweet_potato,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Tapioca,52.03,450.0,8.64885642898328,61,Andaman and Nicobar Islands|Tapioca|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,tapioca,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2006,Whole Year,Turmeric,2.5,1.03,0.412,62,Andaman and Nicobar Islands|Turmeric|Whole Year,2006-07-01,2007-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,turmeric,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0028D95CC3DED0F1,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_64E2CEC0D8590C886422,365,365,1.0,True,1630.0499999999738,4.465890410958832,281,84,5,22,31,27.89561643835603,28.280931506849456,27.470684931507137,29.87,25.95,0,0,80.31000000000006,18.036191780821955,4.779917808219109,92,505.40999999999985,27.734456521739364,4,92,547.1799999999894,28.526847826086335,2
Andaman and Nicobar Islands,NICOBARS,2010,Autumn,Rice,3.5,10.0,2.857142857142857,63,Andaman and Nicobar Islands|Rice|Autumn,2010-03-01,2010-08-27,180,180,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,rice,Crop-specific 180-day cycle starting from the south_coastal Autumn anchor.,Autumn rice: early rice crop; the window starts well before meteorological autumn.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_360E6A02F7E41B0964CF,180,180,1.0,True,1071.8899999999812,5.95494444444434,158,22,4,5,53,28.68377777777884,29.07911111111025,28.219833333331998,31.1,26.62,0,0,79.02144444444308,17.84022222222193,4.2450555555555995,45,101.90000000000146,28.85400000000114,5,45,382.1799999999821,27.87755555555535,1
Andaman and Nicobar Islands,NICOBARS,2010,Autumn,Sugarcane,13.4,41.75,3.1156716417910446,64,Andaman and Nicobar Islands|Sugarcane|Autumn,2010-04-01,2011-03-31,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,sugarcane,Crop-specific 365-day cycle starting from the south_coastal Autumn anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_CE3CC5DD3F204508E093,365,365,1.0,True,2640.2099999999846,7.233452054794478,330,35,19,6,105,27.91345205479445,28.28128767123148,27.478657534245716,31.1,24.18,0,0,80.3590410958891,16.301671232876316,4.262410958904156,92,573.8500000000022,29.14336956521868,5,92,559.5900000000183,27.464239130434695,6
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Arecanut,944.0,1610.0,1.7055084745762712,65,Andaman and Nicobar Islands|Arecanut|Rabi,2010-10-01,2011-04-30,212,212,0,state_zone+crop+season,v1.0,decided_project_convention,seasonal_reporting_window,south_coastal,arecanut,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_883AF99AE6B793B73DD8,212,212,1.0,True,1541.020000000004,7.268962264150963,183,29,15,6,49,27.453207547169065,27.809858490564814,27.028254716981227,29.04,24.18,0,0,80.23575471697858,16.31952830188668,3.877547169811359,53,534.989999999998,27.418113207545588,5,53,373.57999999999447,27.86905660377409,5
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Black pepper,23.0,8.5,0.3695652173913043,66,Andaman and Nicobar Islands|Black pepper|Rabi,2010-10-01,2011-04-30,212,212,0,state_zone+crop+season,v1.0,decided_project_convention,seasonal_reporting_window,south_coastal,black_pepper,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_883AF99AE6B793B73DD8,212,212,1.0,True,1541.020000000004,7.268962264150963,183,29,15,6,49,27.453207547169065,27.809858490564814,27.028254716981227,29.04,24.18,0,0,80.23575471697858,16.31952830188668,3.877547169811359,53,534.989999999998,27.418113207545588,5,53,373.57999999999447,27.86905660377409,5
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Cashewnut,1000.5,260.5,0.2603698150924537,67,Andaman and Nicobar Islands|Cashewnut|Rabi,2010-10-01,2011-04-30,212,212,0,state_zone+crop+season,v1.0,decided_project_convention,seasonal_reporting_window,south_coastal,cashew,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_883AF99AE6B793B73DD8,212,212,1.0,True,1541.020000000004,7.268962264150963,183,29,15,6,49,27.453207547169065,27.809858490564814,27.028254716981227,29.04,24.18,0,0,80.23575471697858,16.31952830188668,3.877547169811359,53,534.989999999998,27.418113207545588,5,53,373.57999999999447,27.86905660377409,5
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Dry chillies,12.0,25.0,2.083333333333333,68,Andaman and Nicobar Islands|Dry chillies|Rabi,2010-10-01,2011-03-29,180,180,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,chilli,Crop-specific 180-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_BF54DABF24DB8550D69E,180,180,1.0,True,1404.1500000000087,7.800833333333382,156,24,15,6,49,27.339222222221238,27.700499999998524,26.910055555555058,28.75,24.18,0,0,80.71461111110888,15.468888888888776,4.10650000000001,45,465.4399999999987,27.4804444444424,5,45,311.0900000000074,27.6820000000007,5
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Dry ginger,7.0,9.64,1.3771428571428572,69,Andaman and Nicobar Islands|Dry ginger|Rabi,2010-10-01,2011-05-28,240,240,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,ginger,Crop-specific 240-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_63ACDF024D9C08958C82,240,240,1.0,True,1670.8000000000102,6.9616666666667095,203,37,16,6,49,27.581166666666224,27.935124999999122,27.157125000000086,29.5,24.18,0,0,80.09562499999738,16.72583333333314,3.941916666666733,60,593.4200000000019,27.403166666664767,5,60,266.65000000000146,28.307000000001185,1
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Maize,3.84,18.22,4.744791666666667,70,Andaman and Nicobar Islands|Maize|Rabi,2010-10-01,2011-01-28,120,120,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,maize,Crop-specific 120-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_DE91BB353D16B86CFAC7,120,120,1.0,True,1025.130000000001,8.542750000000009,102,18,10,6,49,27.189249999998477,27.56149999999834,26.748249999999825,28.75,24.18,0,0,81.40324999999672,14.264083333333595,4.392249999999967,30,223.83000000000175,27.748333333331782,5,30,168.72000000000844,27.137333333333178,1
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Moong(Green Gram),1.5,1.1,0.7333333333333334,71,Andaman and Nicobar Islands|Moong(Green Gram)|Rabi,2010-10-01,2010-12-29,90,90,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,green_gram,Crop-specific 90-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_21CBFB03C92B88D76A0B,90,90,1.0,True,856.4099999999926,9.515666666666585,80,10,9,5,49,27.206555555553578,27.563777777776057,26.79955555555514,28.75,25.61,0,0,82.09011111110708,13.611666666667022,4.361111111111071,23,174.51000000000204,27.887391304345446,5,23,171.55999999999403,26.758695652170623,1
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Sweet potato,22.0,208.0,9.454545454545457,72,Andaman and Nicobar Islands|Sweet potato|Rabi,2010-10-01,2011-01-28,120,120,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,sweet_potato,Crop-specific 120-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_DE91BB353D16B86CFAC7,120,120,1.0,True,1025.130000000001,8.542750000000009,102,18,10,6,49,27.189249999998477,27.56149999999834,26.748249999999825,28.75,24.18,0,0,81.40324999999672,14.264083333333595,4.392249999999967,30,223.83000000000175,27.748333333331782,5,30,168.72000000000844,27.137333333333178,1
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Turmeric,2.0,0.5,0.25,73,Andaman and Nicobar Islands|Turmeric|Rabi,2010-10-01,2011-06-27,270,270,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,turmeric,Crop-specific 270-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_5A31799FC4F48DB1D6D6,270,270,1.0,True,1797.270000000015,6.656555555555611,231,39,16,6,49,27.706074074073587,28.05537037036966,27.28696296296311,29.5,24.18,0,0,80.15162962962705,16.73359259259246,4.21474074074082,68,689.3299999999981,27.34617647058664,5,68,333.36000000000786,28.582941176470793,1
Andaman and Nicobar Islands,NICOBARS,2010,Rabi,Urad,1.5,1.16,0.7733333333333333,74,Andaman and Nicobar Islands|Urad|Rabi,2010-10-01,2011-01-03,95,95,0,state_zone+crop+season,v1.0,decided_project_convention,crop_cycle_estimate,south_coastal,black_gram,Crop-specific 95-day cycle starting from the south_coastal Rabi anchor.,,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_BBD08C3AF18DECA63622,95,95,1.0,True,898.4399999999987,9.457263157894722,85,10,9,5,49,27.200105263156154,27.553578947366546,26.79115789473657,28.75,25.61,0,0,82.23231578946947,13.52473684210563,4.419578947368389,24,175.76000000000204,27.886666666664194,5,24,183.04000000000087,26.863333333332168,1
Andaman and Nicobar Islands,NICOBARS,2010,Whole Year,Banana,593.0,3425.0,5.775716694772344,75,Andaman and Nicobar Islands|Banana|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,fruit_perennial,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_AA7C15D634EB6AF9CDF3,365,365,1.0,True,2478.109999999986,6.7893424657533865,325,40,17,6,105,27.738684931506597,28.086383561642954,27.32635616438339,29.5,24.18,0,0,80.64657534246416,16.516465753424285,4.462493150685045,92,664.6699999999728,27.825217391304804,1,92,401.7300000000032,28.44032608695694,1
Andaman and Nicobar Islands,NICOBARS,2010,Whole Year,Coconut,14560.0,71300000.0,4896.978021978022,76,Andaman and Nicobar Islands|Coconut|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,coconut,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_AA7C15D634EB6AF9CDF3,365,365,1.0,True,2478.109999999986,6.7893424657533865,325,40,17,6,105,27.738684931506597,28.086383561642954,27.32635616438339,29.5,24.18,0,0,80.64657534246416,16.516465753424285,4.462493150685045,92,664.6699999999728,27.825217391304804,1,92,401.7300000000032,28.44032608695694,1
Andaman and Nicobar Islands,NICOBARS,2010,Whole Year,Tapioca,69.0,575.0,8.333333333333334,77,Andaman and Nicobar Islands|Tapioca|Whole Year,2010-07-01,2011-06-30,365,365,0,state_zone+crop+season,v1.0,decided_project_convention,annual_reporting_window,south_coastal,tapioca,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NICOBARS,DYP_0A0E43FDDDB74697,Census 2011,Census 2001,DPV_BA890C247AB782E0,WPT_CC1ED26C57F3AA025BF3,7.00040199,93.81029172,alternate_layer_confirmed_name,working_strong,1,0,WW_AA7C15D634EB6AF9CDF3,365,365,1.0,True,2478.109999999986,6.7893424657533865,325,40,17,6,105,27.738684931506597,28.086383561642954,27.32635616438339,29.5,24.18,0,0,80.64657534246416,16.516465753424285,4.462493150685045,92,664.6699999999728,27.825217391304804,1,92,401.7300000000032,28.44032608695694,1
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000,Kharif,Arecanut,3100.0,5200.0,1.6774193548387095,78,Andaman and Nicobar Islands|Arecanut|Kharif,2000-05-15,2000-11-30,200,200,0,state_zone+crop+season,v1.0,decided_project_convention,seasonal_reporting_window,south_coastal,arecanut,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,DYP_EC967830D874E417,Census 2001,Census 2011,DPV_4EDC241068BF452A,WPT_E7B8C84966BA8B4D2DC0,12.61158497,92.83153129,alternate_layer_confirmed_name,working_strong,1,0,WW_6EEE649CFF43E83AAFA1,200,200,1.0,True,1940.479999999996,9.70239999999998,174,26,21,10,71,27.48615000000025,28.199849999999714,26.86279999999999,29.68,25.82,0,0,84.08024999999994,16.409399999999877,5.226750000000015,50,547.3199999999961,27.696200000000026,0,50,251.24999999999454,27.400199999999895,1
Andaman and Nicobar Islands,NORTH AND MIDDLE ANDAMAN,2000,Kharif,Other Kharif pulses,668.0,448.0,0.6706586826347305,79,Andaman and Nicobar Islands|Other Kharif pulses|Kharif,2000-05-15,2000-11-30,200,200,0,state_zone+crop+season,v1.0,decided_project_convention,aggregate_reporting_window,south_coastal,aggregate_kharif_pulses,Aggregate crop category mapped to the complete reporting-season window.,Aggregate crop category; uses the full reporting-season window.,IND_ANDAMAN_AND_NICOBAR_ISLANDS_NORTH_AND_MIDDLE_ANDAMAN,DYP_EC967830D874E417,Census 2001,Census 2011,DPV_4EDC241068BF452A,WPT_E7B8C84966BA8B4D2DC0,12.61158497,92.83153129,alternate_layer_confirmed_name,working_strong,1,0,WW_6EEE649CFF43E83AAFA1,200,200,1.0,True,1940.479999999996,9.70239999999998,174,26,21,10,71,27.48615000000025,28.199849999999714,26.86279999999999,29.68,25.82,0,0,84.08024999999994,16.409399999999877,5.226750000000015,50,547.3199999999961,27.696200000000026,0,50,251.24999999999454,27.400199999999895,1
